GI - Code,Barangay,Classification,GI - Date,GI - Interviewer,"GI - Remarks (Small, Medium, Large, Residential)",GI - Business Name/Residential Name/Contact number,GI - Business Location/Address,GI - Type of Business,GI - No. of Employees,GI - Operating Hours - Start,GI - Operating Hours - End,CWSU-1 - Usage - Specify,GI - Members,CWSU-1 - Usage - Drinking,CWSU-1 - Usage - Food preparation,CWSU-1 - Usage - Cleaning & Sanitation,CWSU-1 - Usage - Manufacturing/Production,CWSU-1 - Usage - Landscaping/Irrigation,CWSU-1 - Usage - Others,CWSU-2 - Treatment,CWSU-3 - Current Sources - Tap Water (Water District etc.),CWSU-3 - Current Sources - Deep Well (owned),CWSU-3 - Current Sources - Truck Delivery Services (5 m3),CWSU-3 - Current Sources - Bottled water (5 gallons),CWSU-3 - Current Sources - Others,"CWSU-3 - Current Sources - (If others, please specify)",CWSU-4 - Primary Drinking Source - Tap Water (Water District etc.),CWSU-4 - Primary Drinking Source - Deep Well (owned),CWSU-4 - Primary Drinking Source - Truck Delivery Services (5 m3),CWSU-4 - Primary Drinking Source - Bottled water (5 gallons),CWSU-4 - Primary Drinking Source - Others,"CWSU-4 - Primary Drinking Source - (If others, please specify)",CWSU-4 - Primary Drinking Source - gals,CWSU-5 - Ave Demand (in cbm),CWSU-6 - Actual Use (m3 / gal) - Tap Water (Water District etc.),CWSU-6 - Actual Use (m3 / gal) - Deep Well (owned),CWSU-6 - Actual Use (m3 / gal) - Truck Delivery Services (5 m3),CWSU-6 - Actual Use (m3 / gal) - Bottled water (5 gallons),CWSU-6 - Actual Use (m3 / gal) - Others (gallons),CWSU-7 - Peak Month - Start,CWSU-7 - Peak Month - End,"CWSU-8 - Monthly Costs - Less than PhP 1,000","CWSU-8 - Monthly Costs - PhP 1,000 - PhP 3,000","CWSU-8 - Monthly Costs - PhP 3,000 - PhP 5,000","CWSU-8 - Monthly Costs - PhP 5,000 - PhP 10,000","CWSU-8 - Monthly Costs - PhP 10,000 and above",CWSU-8 - Monthly Costs - Water Bottles,CWSU-8 - Monthly Costs - Truck Delivery,CWSU-8 - Monthly Costs - Others:,"CWSU-8 - Monthly Costs - If others, input here",CWSU-9 - Issues (Tap Water) - Yes,CWSU-9 - Issues (Tap Water) - No,CWSU-9 - Issues (Tap Water) - N/A,CWSU-9 - Issues (Tap Water) - Supply interruption,CWSU-9 - Issues (Tap Water) - Salinity,CWSU-9 - Issues (Tap Water) - Taste,CWSU-9 - Issues (Tap Water) - Smell,CWSU-9 - Issues (Tap Water) - Turbidity,CWSU-9 - Issues (Tap Water) - Costs,CWSU-9 - Issues (Tap Water) - Others,"CWSU-9 - Issues (Tap Water) - If others, input here",CWSU-10 - Issues (Deep Well) - Yes,CWSU-10 - Issues (Deep Well) - No,CWSU-10 - Issues (Deep Well) - N/A,CWSU-10 - Issues (Deep Well) - Supply interruption,CWSU-10 - Issues (Deep Well) - Salinity,CWSU-10 - Issues (Deep Well) - Taste,CWSU-10 - Issues (Deep Well) - Smell,CWSU-10 - Issues (Deep Well) - Turbidity,CWSU-10 - Issues (Deep Well) - Costs,CWSU-10 - Issues (Deep Well) - Others,"CWSU-10 - Issues (Deep Well) - If others, input here",CWSU-11 - Issues (Truck Water) - Yes,CWSU-11 - Issues (Truck Water) - No,CWSU-11 - Issues (Truck Water) - N/A,CWSU-11 - Issues (Truck Water) - Supply interruption,CWSU-11 - Issues (Truck Water) - Salinity,CWSU-11 - Issues (Truck Water) - Taste,CWSU-11 - Issues (Truck Water) - Smell,CWSU-11 - Issues (Truck Water) - Turbidity,CWSU-11 - Issues (Truck Water) - Costs,CWSU-11 - Issues (Truck Water) - Others,"CWSU-11 - Issues (Truck Water) - If others, input here",CWSU-12 - Issues (Bottled Water) - Yes,CWSU-12 - Issues (Bottled Water) - No,CWSU-12 - Issues (Bottled Water) - N/A,"CWSU-12 - Issues (Bottled Water) - If yes, select all that apply",CWSU-12 - Issues (Bottled Water) - Supply interruption,CWSU-12 - Issues (Bottled Water) - Salinity,CWSU-12 - Issues (Bottled Water) - Taste,CWSU-12 - Issues (Bottled Water) - Smell,CWSU-12 - Issues (Bottled Water) - Turbidity,CWSU-12 - Issues (Bottled Water) - Costs,CWSU-12 - Issues (Bottled Water) - Others,"CWSU-12 - Issues (Bottled Water) - If others, input here",CWSU-13 - Interruptions (days) - We have continuous water supply everyday,CWSU-13 - Interruptions (days) - Once a week,CWSU-13 - Interruptions (days) - Twice a week,CWSU-13 - Interruptions (days) - Thrice a week,CWSU-13 - Interruptions (days) - Others,CWSU-13 - Interruptions (days) - How many hours per day do you experience water interruption?,AWTP-14 - Factors affecting Alt Sources - Cost-effectiveness,AWTP-14 - Factors affecting Alt Sources - Reliability (consistent supply),AWTP-14 - Factors affecting Alt Sources - Water Quality (Clean and safe),AWTP-14 - Factors affecting Alt Sources - Costumer service and maintenance support,AWTP-14 - Factors affecting Alt Sources - Others,"AWTP-14 - Factors affecting Alt Sources - If others, input here",AWTP-15 - Desalination Awareness - Yes,AWTP-15 - Desalination Awareness - No,AWTP-16 - Desalinated Willingness - Yes,AWTP-16 - Desalinated Willingness - No,AWTP-17 - Desalinated Premium Pay - Yes,AWTP-17 - Desalinated Premium Pay - No,AWTP-17 - Desalinated Premium Pay - Depends on the cost difference,"AWTP-17 - Desalinated Premium Pay - If yes, in what payment structure",AWTP-17 - Desalinated Premium Pay - Fixed tariff,AWTP-17 - Desalinated Premium Pay - Tiered pricing,AWTP-17 - Desalinated Premium Pay - Pay per use,AWTP-17 - Desalinated Premium Pay - Seasonal,AWTP - Max Price - Commercial - 160,AWTP - Max Price - Commercial - 200,AWTP - Max Price - Commercial - 100,AWTP-19 - Max Price - Commercial - Others,AWTP-19 - Max Price - Residential - 50,AWTP-19 - Max Price - Residential - 80,AWTP-19 - Max Price - Residential - 100,AWTP-19 - Max Price - Residential - Others,AWTP-20 - Budget - < 3000,AWTP-20 - Budget - 3000 - 6000,AWTP-20 - Budget - 6000 - 9000,AWTP-20 - Budget - 9000 - 15000,AWTP-20 - Budget - Others,AWTP-21 - Concerns,WTP_Comm,WTP_Resi,Desalination Awareness,Desalinated Willingness,Desalinated Premium Pay,Max Price (Commercial),Max Price (Residential),Budget,AWTP-20 - Budget - Others_numeric
BI-6C,BARANGAY I,Commercial,06-09-2025,Mary Josie Fontanillla,Small,Deway Estolas,0,Restaurant ,0,8:00,17:00,0,0.0,1,1,1,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,1,0.0,0,20.0,0,0.0,0.0,0.0,0.0,0.0,January,June,0,0,0,0,0,600,2600,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,Sana nga mangyari,160.0,0.0,1,1,2,160.0,0.0,1500.0,0.0
BI-7C,BARANGAY I,Commercial,06-09-2025,Mary Josie Fontanillla,Large,Rose Espiritu,0,Restaurant / Food Service,7,8:00,17:00,0,0.0,1,0,0,0,0.0,0,0,0,1,0.0,0,0.0,0,0,0,0,1,0.0,0,20.0,0,0.0,0.0,0.0,0.0,0.0,March,March,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,160.0,0.0,1,1,2,160.0,0.0,1500.0,0.0
BI-9C,BARANGAY I,Commercial,06-09-2025,Mary Josie Fontanillla,Small,Vanessa Catbagan,0,Clinic,3,8:00,17:00,0,0.0,1,1,1,0,0.0,0,0,0,1,0.0,0,0.0,0,0,0,0,1,0.0,0,16.0,0,0.0,2377.807133,0.0,0.0,0.0,March,April,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,Sana mura,160.0,0.0,1,1,2,160.0,0.0,1500.0,0.0
BI-10C,BARANGAY I,Commercial,06-09-2025,Mary Josie Fontanillla,Small,Vanessa Catbagan,0,Food Service,5,8:00,17:00,0,0.0,1,1,1,0,0.0,0,0,0,1,0.0,1,0.0,0,0,0,0,1,0.0,0,20.0,0,0.0,0.0,0.0,0.0,0.0,March,April,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,160.0,0.0,0,1,2,160.0,0.0,1500.0,0.0
BI-11C,BARANGAY I,Commercial,06-09-2025,Mary Josie Fontanillla,Small,Mark Joseph De Pedro,0,Restaurant / Food Service,10,8:00,17:00,0,0.0,1,1,1,0,0.0,0,0,0,1,0.0,0,0.0,Electric,0,0,0,0,0.0,0,60.0,0,0.0,0.0,0.0,0.0,0.0,March,May,0,0,0,0,0,600,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,depends on usage,160.0,0.0,1,1,1,160.0,0.0,0.0,0.0
BI-12C,BARANGAY I,Commercial,06-09-2025,Mary Josie Fontanillla,Small,Denden Olijado,0,Restaurant / Food Service,15,8:00,17:00,0,0.0,1,1,1,0,0.0,0,0,0,1,0.0,0,0.0,0,0,1,0,0,0.0,0,200.0,0,0.0,0.0,0.0,0.0,0.0,January,March,1,0,0,0,0,1200,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,160.0,0.0,1,1,1,160.0,0.0,0.0,0.0
BI-13C,BARANGAY I,Commercial,06-09-2025,Mary Josie Fontanillla,Small,Heide Posidero,0,0,8,8:00,17:00,0,0.0,1,1,1,0,0.0,0,0,0,1,0.0,0,0.0,0,0,0,0,1,0.0,0,40.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,240,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,160.0,0.0,1,1,1,160.0,0.0,0.0,0.0
BI-14C,BARANGAY I,Commercial,06-09-2025,Mary Josie Fontanillla,small,Rinaldy Terres,0,0,2,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,25.0,0,0.0,0.0,0.0,0.0,0.0,February,June,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,160.0,0.0,1,1,1,160.0,0.0,1500.0,0.0
BI-15C,BARANGAY I,Commercial,06-09-2025,Mary Josie Fontanillla,small,Lorna Jharata,0,0,0,8:00,17:00,0,0.0,1,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,1,0.0,0,20.0,0,0.0,0.0,0.0,0.0,0.0,March,June,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,walang gripo,1,0,0,0,0,0,0,0,0,1,walang gripo,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0
BI-16C,BARANGAY I,Commercial,06-09-2025,Mary Josie Fontanillla,small,Leonoro Esfuesta,0,0,1,8:00,17:00,0,0.0,1,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,40.0,0,0.0,0.0,0.0,3170.409511,0.0,March,Jiune,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0
BI-17C,BARANGAY I,Commercial,06-09-2025,Mary Josie Fontanillla,small,Ma. Rina Cabrales,0,Restaurant / Food Service,0,8:00,17:00,0,0.0,1,1,1,0,0.0,0,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,0,40.0,0,0.0,0.0,0.0,0.0,0.0,March,June,0,0,0,0,0,240,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0.0,0,0,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,160.0,0.0,1,1,1,160.0,0.0,1500.0,0.0
BI-18C,BARANGAY I,Commercial,06-09-2025,Mary Josie Fontanillla,small,Loraine Rimando,0,Salon,0,8:00,17:00,0,0.0,1,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,8.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0
BI-20C,BARANGAY I,Commercial,06-09-2025,Mary Josie Fontanillla,small,Michelle Lim,0,Restaurant / Food Service,4,8:00,17:00,0,0.0,1,1,1,0,0.0,0,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,0,20.0,0,0.0,0.0,0.0,0.0,0.0,March,April,1,0,0,0,0,600,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,160.0,0.0,1,1,1,160.0,0.0,1500.0,0.0
BI-21C,BARANGAY I,Commercial,06-09-2025,Mary Josie Fontanillla,small,Rosemarie Sampaga,0,Restaurant / Food Service,10,0,0,0,0.0,1,1,1,0,0.0,0,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,0,450.0,0,0.0,0.0,0.0,0.0,0.0,Feb,June,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,160.0,0.0,1,1,1,160.0,0.0,1500.0,0.0
BII-14C,BARANGAY II,Commercial,06-09-2025,Mary Jane Castro,Large,Siegmund  De Villa,0,Private Institution,0,8:00,17:00,0,0.0,0,0,1,0,1.0,0,0,0,1,0.0,1,0.0,0,0,0,0,1,0.0,0,16.0,840,0.0,7397.622193,0.0,12681.63804,0.0,0,0,1,0,0,0,0,0,0,1,480,1,0,0,0,0,0,0,0,0,0,summer season,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0.0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,"Yes, because of monthly usage of water",200.0,0.0,1,1,2,200.0,0.0,1500.0,0.0
BII-13C,BARANGAY II,Commercial,06-09-2025,Mary Jane Castro,Large,Ranily Yabut,0,College / University,11,6:00,17:00,0,0.0,1,1,1,1,0.0,0,1,0,1,0.0,1,0.0,0,0,0,0,1,0.0,0,20.0,900,0.0,0.0,0.0,0.0,0.0,April,April,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0.0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,oo. gusto dahil ang tubig ay mahirap na sa ngayon,160.0,0.0,1,1,2,160.0,0.0,1500.0,0.0
BII-12C,BARANGAY II,Commercial,06-09-2025,Mary Jane Castro,Large,Charito Bermund,0,College / University,0,7:30,17:30,0,0.0,0,1,1,0,0.0,0,1,0,1,0.0,1,0.0,0,0,0,0,1,0.0,0,16.0,480,0.0,0.0,0.0,12681.63804,0.0,May,May,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0.0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,160.0,0.0,1,1,2,160.0,0.0,1500.0,0.0
BII-11C,BARANGAY II,Commercial,06-06-2025,Mary Jane Castro,small,Plaza Hotel,0,Hotel Accomodation,7,0:00,23:59,0,0.0,0,0,1,0,0.0,0,0,0,0,1.0,1,0.0,0,0,0,0,1,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,April,January,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,malfunction,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0.0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,City as water supplier for additional income,160.0,0.0,1,1,2,160.0,0.0,1500.0,0.0
BII-4C,BARANGAY II,Commercial,06-06-2025,Mary Jane Castro,Large,Bethany Hospital,0,Hospital,285,0:00,23:59,0,0.0,0,0,1,0,0.0,0,1,0,0,1.0,0,0.0,0,0,0,1,0,0.0,0,0.0,1500,0.0,0.0,0.0,0.0,0.0,September,September,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,"for study, condition: if its similar to the cost of bethany water provider",0.0,0.0,1,1,1,0.0,0.0,0.0,0.0
BII-1C,BARANGAY II,Commercial,06-06-2025,Mary Jane Castro,Medium,Cafe Esperanza,0,0,7,8:00,18:00,0,0.0,1,1,1,1,0.0,0,0,1,0,1.0,0,0.0,0,0,0,1,0,0.0,0,45.0,0,0.0,0.0,0.0,1188.903567,0.0,April,April,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0.0,0,0,1,0,0,0,0,80.0,0.0,0.0,0.0,0.0,1,0,0,0,0,water quality and taste,80.0,0.0,1,1,1,80.0,0.0,1500.0,0.0
BII-5C,BARANGAY II,Commercial,06-06-2025,Mary Jane Castro,Medium,antonette Gundran,0,0,"5 E, 150 C",10:00,22:00,0,0.0,1,1,1,0,0.0,0,0,0,0,1.0,1,0.0,0,0,0,0,1,0.0,0,506.0,0,0.0,0.0,0.0,0.0,0.0,April,April,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8 hours,0,0,1,0,0,0,0,1,0,1,0,1,1,0.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,cleared water analysis,200.0,0.0,1,1,2,200.0,0.0,4500.0,0.0
BII-2C,BARANGAY II,Commercial,06-06-2025,Mary Jane Castro,small,Jonah Cotales,0,Clinic,15,0,0,0,0.0,1,0,1,0,0.0,0,0,0,0,1.0,1,0.0,0,0,0,1,1,0.0,0,0.0,15,0.0,0.0,0.0,0.0,0.0,April,April,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,interruption,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,"very good, too much filtered",160.0,0.0,1,1,1,160.0,0.0,1500.0,0.0
BII-3C,BARANGAY II,Commercial,06-06-2025,Mary Jane Castro,small,Rimorin Clinic,0,Clinic,2,8:00,17:00,0,0.0,0,0,1,0,0.0,0,0,1,0,0.0,0,0.0,0,0,0,0,0,1.0,0,317.0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,twice a month,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,160.0,0.0,1,1,1,160.0,0.0,0.0,0.0
BII-7C,BARANGAY II,Commercial,06-06-2025,Mary Jane Castro,Small,Goldilocks,0,Restaurant / Food Service,3,7:00,20:00,0,0.0,0,0,1,0,0.0,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.0,0,10.0,15,0.0,0.0,0.0,600.0,0.0,April,April,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0.0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,fear of the quality since sea water is contaminated of feces,160.0,0.0,1,1,1,160.0,0.0,1500.0,0.0
BII-8C,BARANGAY II,Commercial,06-06-2025,Mary Jane Castro,small,Jenny Perez,0,Fitness,0,8:00,18:00,0,0.0,1,0,1,0,0.0,0,0,1,0,1.0,0,0.0,0,0,0,0,1,0.0,0,45.0,1,0.0,0.0,0.0,0.0,1.0,March,June,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,twice a month,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0.0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,explanation of it,160.0,0.0,1,1,2,160.0,0.0,1500.0,0.0
BII-10C,BARANGAY II,Commercial,06-06-2025,Mary Jane Castro,small,ARC Trading,0,0,7,8:00,18:00,0,0.0,1,1,1,0,0.0,0,0,0,1,0.0,1,0.0,0,0,0,0,0,0.0,0,0.0,4,0.0,924.7027741,0.0,0.0,0.0,April,June,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0.0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,200.0,0.0,1,1,2,200.0,0.0,1500.0,0.0
BII-6C,BARANGAY II,Commercial,06-06-2025,Mary Jane Castro,small,Maria Caruz,0,Salon,5,9:00,18:00,0,0.0,0,0,1,0,0.0,0,0,0,1,0.0,1,0.0,0,0,0,0,0,0.0,0,10.0,15,0.0,0.0,0.0,300.0,0.0,December,December,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0.0,0,0,0,0,0,0,0,300.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,300.0,0.0,1,1,2,300.0,0.0,1500.0,0.0
BII-9C,BARANGAY II,Commercial,06-06-2025,Mary Jane Castro,small,Ryka`s Eatery,0,Food Service,3,7:00,12:00,0,0.0,1,0,1,0,0.0,0,0,1,1,0.0,1,0.0,0,0,0,0,1,0.0,0,0.0,16,0.0,0.0,0.0,0.0,0.0,March,May,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,blackout,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0.0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,drain of the sea,160.0,0.0,1,1,2,160.0,0.0,1500.0,0.0
